Tempo (s);Tensao (V)
0.00000;0.00000
0.00018;0.00000
0.00035;0.00000
0.00053;0.00000
0.00070;0.00000
0.00088;0.00000
0.00105;0.00000
0.00123;0.00007
0.00140;0.00007
0.00158;0.00007
0.00176;0.00007
0.00193;0.00010
0.00211;0.00003
0.00228;0.00003
0.00246;0.00066
0.00263;0.00066
0.00281;0.00063
0.00298;0.00063
0.00316;0.00063
0.00334;0.00030
0.00351;0.00030
0.00369;0.00070
0.00386;0.00214
0.00404;0.00214
0.00421;0.00183
0.00439;0.00195
0.00456;0.00204
0.00474;0.00139
0.00491;0.00196
0.00509;0.00218
0.00527;0.00248
0.00544;0.00296
0.00562;0.00317
0.00579;0.00390
0.00597;0.00505
0.00614;0.00598
0.00632;0.00689
0.00649;0.00729
0.00667;0.00726
0.00685;0.00663
0.00702;0.00648
0.00720;0.00610
0.00737;0.00662
0.00755;0.00668
0.00772;0.00755
0.00790;0.00832
0.00807;0.00961
0.00825;0.00983
0.00843;0.01051
0.00860;0.01043
0.00878;0.01139
0.00895;0.01208
0.00913;0.01303
0.00930;0.01364
0.00948;0.01561
0.00965;0.01577
0.00983;0.01466
0.01001;0.01420
0.01018;0.01405
0.01036;0.01332
0.01053;0.01380
0.01071;0.01431
0.01088;0.01520
0.01106;0.01810
0.01123;0.01851
0.01141;0.01735
0.01158;0.01850
0.01176;0.01839
0.01194;0.01656
0.01211;0.01691
0.01229;0.01854
0.01246;0.01714
0.01264;0.01681
0.01281;0.01694
0.01299;0.01737
0.01316;0.01688
0.01334;0.01836
0.01352;0.01921
0.01369;0.01905
0.01387;0.01932
0.01404;0.01995
0.01422;0.01996
0.01439;0.01964
0.01457;0.02040
0.01474;0.01874
0.01492;0.01878
0.01510;0.01967
0.01527;0.02046
0.01545;0.02114
0.01562;0.02372
0.01580;0.02427
0.01597;0.02461
0.01615;0.02601
0.01632;0.02679
0.01650;0.02691
0.01668;0.02719
0.01685;0.02591
0.01703;0.02634
0.01720;0.02695
0.01738;0.02735
0.01755;0.02825
0.01773;0.03172
0.01790;0.02984
0.01808;0.02932
0.01826;0.02929
0.01843;0.02694
0.01861;0.02549
0.01878;0.02781
0.01896;0.02936
0.01913;0.02976
0.01931;0.03303
0.01948;0.03336
0.01966;0.03326
0.01983;0.03251
0.02001;0.03337
0.02019;0.03338
0.02036;0.03403
0.02054;0.03454
0.02071;0.03637
0.02089;0.03627
0.02106;0.03718
0.02124;0.03700
0.02141;0.03713
0.02159;0.03622
0.02177;0.03728
0.02194;0.03769
0.02212;0.03867
0.02229;0.03991
0.02247;0.03968
0.02264;0.03986
0.02282;0.04044
0.02299;0.04413
0.02317;0.04303
0.02335;0.04395
0.02352;0.04513
0.02370;0.04210
0.02387;0.03997
0.02405;0.04153
0.02422;0.04061
0.02440;0.04053
0.02457;0.04579
0.02475;0.04510
0.02493;0.04418
0.02510;0.04388
0.02528;0.04282
0.02545;0.04074
0.02563;0.04029
0.02580;0.04041
0.02598;0.03963
0.02615;0.03923
0.02633;0.03894
0.02650;0.04039
0.02668;0.04099
0.02686;0.04322
0.02703;0.04411
0.02721;0.04416
0.02738;0.04343
0.02756;0.04409
0.02773;0.04474
0.02791;0.04536
0.02808;0.04569
0.02826;0.04599
0.02844;0.04519
0.02861;0.04531
0.02879;0.04499
0.02896;0.04481
0.02914;0.04464
0.02931;0.04472
0.02949;0.04409
0.02966;0.04525
0.02984;0.04535
0.03002;0.04561
0.03019;0.04599
0.03037;0.04718
0.03054;0.04584
0.03072;0.04611
0.03089;0.04636
0.03107;0.04773
0.03124;0.04495
0.03142;0.04445
0.03160;0.04541
0.03177;0.04622
0.03195;0.04902
0.03212;0.05191
0.03230;0.05109
0.03247;0.05014
0.03265;0.05101
0.03282;0.04675
0.03300;0.04374
0.03318;0.04539
0.03335;0.04684
0.03353;0.04573
0.03370;0.04751
0.03388;0.05112
0.03405;0.05259
0.03423;0.05352
0.03440;0.05460
0.03458;0.05489
0.03475;0.05616
0.03493;0.05667
0.03511;0.05690
0.03528;0.05951
0.03546;0.05892
0.03563;0.05877
0.03581;0.05949
0.03598;0.05912
0.03616;0.05671
0.03633;0.05660
0.03651;0.05754
0.03669;0.05828
0.03686;0.05763
0.03704;0.05762
0.03721;0.06259
0.03739;0.06178
0.03756;0.06109
0.03774;0.06333
0.03791;0.06334
0.03809;0.06094
0.03827;0.06066
0.03844;0.06242
0.03862;0.06104
0.03879;0.06186
0.03897;0.06316
0.03914;0.06436
0.03932;0.06194
0.03949;0.06281
0.03967;0.06241
0.03985;0.06013
0.04002;0.05972
0.04020;0.05874
0.04037;0.05793
0.04055;0.05824
0.04072;0.05885
0.04090;0.05977
0.04107;0.06206
0.04125;0.06271
0.04142;0.06299
0.04160;0.06223
0.04178;0.06096
0.04195;0.06045
0.04213;0.06002
0.04230;0.05937
0.04248;0.05956
0.04265;0.05980
0.04283;0.06040
0.04300;0.06055
0.04318;0.06058
0.04336;0.05855
0.04353;0.05926
0.04371;0.06122
0.04388;0.05793
0.04406;0.05782
0.04423;0.05818
0.04441;0.05673
0.04458;0.05389
0.04476;0.05789
0.04494;0.05801
0.04511;0.05942
0.04529;0.06026
0.04546;0.06140
0.04564;0.06115
0.04581;0.06051
0.04599;0.06370
0.04616;0.06521
0.04634;0.06577
0.04652;0.06667
0.04669;0.06746
0.04687;0.06532
0.04704;0.06334
0.04722;0.06286
0.04739;0.06190
0.04757;0.06241
0.04774;0.06280
0.04792;0.06361
0.04809;0.06346
0.04827;0.06667
0.04845;0.06748
0.04862;0.06756
0.04880;0.06854
0.04897;0.06930
0.04915;0.06675
0.04932;0.06562
0.04950;0.06549
0.04967;0.06526
0.04985;0.06588
0.05003;0.06668
0.05020;0.06799
0.05038;0.07036
0.05055;0.07114
0.05073;0.07125
0.05090;0.07118
0.05108;0.07140
0.05125;0.07025
0.05143;0.07049
0.05161;0.07017
0.05178;0.07043
0.05196;0.07019
0.05213;0.06993
0.05231;0.07076
0.05248;0.07361
0.05266;0.07390
0.05283;0.07417
0.05301;0.07479
0.05319;0.07428
0.05336;0.07189
0.05354;0.07418
0.05371;0.07420
0.05389;0.07264
0.05406;0.07240
0.05424;0.07213
0.05441;0.07014
0.05459;0.06660
0.05477;0.06535
0.05494;0.06501
0.05512;0.06592
0.05529;0.06542
0.05547;0.07047
0.05564;0.07296
0.05582;0.07281
0.05599;0.07210
0.05617;0.07154
0.05634;0.07029
0.05652;0.07029
0.05670;0.07025
0.05687;0.07013
0.05705;0.07073
0.05722;0.07057
0.05740;0.07019
0.05757;0.07093
0.05775;0.07160
0.05792;0.07210
0.05810;0.07467
0.05828;0.07136
0.05845;0.07031
0.05863;0.06985
0.05880;0.06841
0.05898;0.06555
0.05915;0.06915
0.05933;0.06996
0.05950;0.06934
0.05968;0.07277
0.05986;0.07296
0.06003;0.07376
0.06021;0.07444
0.06038;0.07441
0.06056;0.07096
0.06073;0.07017
0.06091;0.07311
0.06108;0.07280
0.06126;0.07145
0.06144;0.07451
0.06161;0.07421
0.06179;0.07110
0.06196;0.07244
0.06214;0.07544
0.06231;0.07342
0.06249;0.07506
0.06266;0.07487
0.06284;0.07423
0.06301;0.07371
0.06319;0.07433
0.06337;0.07466
0.06354;0.07453
0.06372;0.07384
0.06389;0.07427
0.06407;0.07414
0.06424;0.07463
0.06442;0.07571
0.06459;0.07612
0.06477;0.07722
0.06495;0.07839
0.06512;0.07907
0.06530;0.07882
0.06547;0.07895
0.06565;0.07868
0.06582;0.07873
0.06600;0.07780
0.06617;0.07790
0.06635;0.07503
0.06653;0.07416
0.06670;0.07251
0.06688;0.07351
0.06705;0.07436
0.06723;0.07708
0.06740;0.07706
0.06758;0.07910
0.06775;0.08003
0.06793;0.08029
0.06811;0.08142
0.06828;0.08133
0.06846;0.08142
0.06863;0.08006
0.06881;0.07995
0.06898;0.07725
0.06916;0.07813
0.06933;0.07652
0.06951;0.07864
0.06969;0.07709
0.06986;0.07908
0.07004;0.07762
0.07021;0.07767
0.07039;0.07662
0.07056;0.07756
0.07074;0.07816
0.07091;0.07974
0.07109;0.08042
0.07126;0.07918
0.07144;0.07954
0.07162;0.07876
0.07179;0.08001
0.07197;0.08008
0.07214;0.08082
0.07232;0.08087
0.07249;0.07903
0.07267;0.07706
0.07284;0.07958
0.07302;0.07615
0.07320;0.07578
0.07337;0.07779
0.07355;0.07780
0.07372;0.07515
0.07390;0.07818
0.07407;0.07821
0.07425;0.07828
0.07442;0.07856
0.07460;0.07862
0.07478;0.07765
0.07495;0.07742
0.07513;0.07747
0.07530;0.07684
0.07548;0.07737
0.07565;0.07966
0.07583;0.07942
0.07600;0.07971
0.07618;0.07981
0.07636;0.07997
0.07653;0.07877
0.07671;0.08028
0.07688;0.08047
0.07706;0.08208
0.07723;0.08256
0.07741;0.08204
0.07758;0.08194
0.07776;0.08274
0.07793;0.08226
0.07811;0.08123
0.07829;0.08293
0.07846;0.08268
0.07864;0.08227
0.07881;0.08227
0.07899;0.08225
0.07916;0.08132
0.07934;0.08285
0.07951;0.08191
0.07969;0.08215
