Tempo (s);Tensao (V)
0.00000;0.00451
0.00018;0.00472
0.00035;0.00550
0.00053;0.00508
0.00070;0.00472
0.00088;0.00635
0.00105;0.00585
0.00123;0.00564
0.00140;0.00691
0.00158;0.00628
0.00176;0.00508
0.00193;0.00578
0.00211;0.00508
0.00228;0.00465
0.00246;0.00536
0.00263;0.00613
0.00281;0.00529
0.00298;0.00690
0.00316;0.00591
0.00334;0.00725
0.00351;0.01268
0.00369;0.01330
0.00386;0.01325
0.00404;0.01388
0.00421;0.01374
0.00439;0.01184
0.00456;0.01228
0.00474;0.01225
0.00491;0.01344
0.00509;0.01392
0.00527;0.01244
0.00544;0.01350
0.00562;0.01465
0.00579;0.01352
0.00597;0.01354
0.00614;0.01411
0.00632;0.01773
0.00649;0.01886
0.00667;0.02075
0.00685;0.02153
0.00702;0.02104
0.00720;0.01987
0.00737;0.01940
0.00755;0.01976
0.00772;0.02053
0.00790;0.02044
0.00807;0.01991
0.00825;0.02060
0.00843;0.02077
0.00860;0.02027
0.00878;0.02017
0.00895;0.02026
0.00913;0.01793
0.00930;0.01749
0.00948;0.01897
0.00965;0.01978
0.00983;0.01899
0.01001;0.02190
0.01018;0.02297
0.01036;0.02206
0.01053;0.02207
0.01071;0.02276
0.01088;0.02249
0.01106;0.02153
0.01123;0.02464
0.01141;0.02469
0.01158;0.02525
0.01176;0.02525
0.01194;0.02660
0.01211;0.02478
0.01229;0.02965
0.01246;0.02693
0.01264;0.02743
0.01281;0.02766
0.01299;0.02791
0.01316;0.02500
0.01334;0.02790
0.01352;0.02799
0.01369;0.02881
0.01387;0.02756
0.01404;0.02642
0.01422;0.02769
0.01439;0.02862
0.01457;0.02841
0.01474;0.02997
0.01492;0.03132
0.01510;0.03181
0.01527;0.03164
0.01545;0.03163
0.01562;0.03184
0.01580;0.03241
0.01597;0.03200
0.01615;0.03318
0.01632;0.03409
0.01650;0.03422
0.01668;0.03561
0.01685;0.03548
0.01703;0.03532
0.01720;0.03632
0.01738;0.03666
0.01755;0.03529
0.01773;0.03520
0.01790;0.03502
0.01808;0.03429
0.01826;0.03496
0.01843;0.03528
0.01861;0.03694
0.01878;0.03814
0.01896;0.03840
0.01913;0.03906
0.01931;0.03994
0.01948;0.04028
0.01966;0.03996
0.01983;0.03913
0.02001;0.03895
0.02019;0.03961
0.02036;0.03918
0.02054;0.03998
0.02071;0.04147
0.02089;0.04047
0.02106;0.03990
0.02124;0.04142
0.02141;0.04138
0.02159;0.04215
0.02177;0.04414
0.02194;0.04405
0.02212;0.04394
0.02229;0.04431
0.02247;0.04406
0.02264;0.04275
0.02282;0.04367
0.02299;0.04073
0.02317;0.04065
0.02335;0.04155
0.02352;0.04364
0.02370;0.04334
0.02387;0.04566
0.02405;0.04667
0.02422;0.04621
0.02440;0.04542
0.02457;0.04539
0.02475;0.04648
0.02493;0.04612
0.02510;0.04679
0.02528;0.04702
0.02545;0.04762
0.02563;0.04725
0.02580;0.04729
0.02598;0.04703
0.02615;0.04761
0.02633;0.04853
0.02650;0.04913
0.02668;0.04975
0.02686;0.05385
0.02703;0.05457
0.02721;0.05336
0.02738;0.05297
0.02756;0.05210
0.02773;0.05128
0.02791;0.05166
0.02808;0.05255
0.02826;0.04936
0.02844;0.05077
0.02861;0.04822
0.02879;0.04674
0.02896;0.04757
0.02914;0.05146
0.02931;0.05155
0.02949;0.05128
0.02966;0.05231
0.02984;0.05284
0.03002;0.05277
0.03019;0.05340
0.03037;0.05400
0.03054;0.05369
0.03072;0.05327
0.03089;0.05374
0.03107;0.05259
0.03124;0.05386
0.03142;0.05421
0.03160;0.05408
0.03177;0.05380
0.03195;0.05445
0.03212;0.05396
0.03230;0.05446
0.03247;0.05102
0.03265;0.05190
0.03282;0.05298
0.03300;0.05105
0.03318;0.04592
0.03335;0.04971
0.03353;0.04987
0.03370;0.04562
0.03388;0.05054
0.03405;0.05694
0.03423;0.05678
0.03440;0.05723
0.03458;0.06117
0.03475;0.05855
0.03493;0.05641
0.03511;0.05717
0.03528;0.05703
0.03546;0.05524
0.03563;0.05581
0.03581;0.05726
0.03598;0.05729
0.03616;0.05803
0.03633;0.05947
0.03651;0.06013
0.03669;0.06078
0.03686;0.06045
0.03704;0.06047
0.03721;0.06084
0.03739;0.06020
0.03756;0.06039
0.03774;0.06025
0.03791;0.06027
0.03809;0.06065
0.03827;0.06058
0.03844;0.06100
0.03862;0.06311
0.03879;0.06282
0.03897;0.06332
0.03914;0.06348
0.03932;0.06229
0.03949;0.06087
0.03967;0.06067
0.03985;0.05999
0.04002;0.06182
0.04020;0.06356
0.04037;0.06563
0.04055;0.06599
0.04072;0.06611
0.04090;0.06456
0.04107;0.06373
0.04125;0.06146
0.04142;0.06084
0.04160;0.06054
0.04178;0.06035
0.04195;0.05925
0.04213;0.05644
0.04230;0.05773
0.04248;0.05834
0.04265;0.05877
0.04283;0.06066
0.04300;0.06405
0.04318;0.06450
0.04336;0.06556
0.04353;0.06709
0.04371;0.06674
0.04388;0.06773
0.04406;0.06767
0.04423;0.06705
0.04441;0.06676
0.04458;0.06721
0.04476;0.06692
0.04494;0.06672
0.04511;0.06799
