Tempo (s);Tensao (V)
0.00000;0.00000
0.00018;0.00000
0.00035;0.00000
0.00053;0.00000
0.00070;0.00000
0.00088;0.00000
0.00105;0.00000
0.00123;0.00000
0.00140;0.00035
0.00158;0.00035
0.00176;0.00082
0.00193;0.00082
0.00211;0.00082
0.00228;0.00075
0.00246;0.00075
0.00263;0.00028
0.00281;0.00042
0.00298;0.00046
0.00316;0.00248
0.00334;0.00248
0.00351;0.00250
0.00369;0.00236
0.00386;0.00245
0.00404;0.00036
0.00421;0.00036
0.00439;0.00047
0.00456;0.00048
0.00474;0.00085
0.00491;0.00116
0.00509;0.00121
0.00527;0.00122
0.00544;0.00165
0.00562;0.00276
0.00579;0.00380
0.00597;0.00375
0.00614;0.00398
0.00632;0.00397
0.00649;0.00276
0.00667;0.00197
0.00685;0.00254
0.00702;0.00323
0.00720;0.00439
0.00737;0.00512
0.00755;0.00549
0.00772;0.00601
0.00790;0.00625
0.00807;0.00680
0.00825;0.00744
0.00843;0.00799
0.00860;0.00795
0.00878;0.00919
0.00895;0.00907
0.00913;0.00999
0.00930;0.00940
0.00948;0.01074
0.00965;0.01030
0.00983;0.01056
0.01001;0.00893
0.01018;0.01083
0.01036;0.01024
0.01053;0.01100
0.01071;0.00971
0.01088;0.01099
0.01106;0.00985
0.01123;0.01084
0.01141;0.00998
0.01158;0.01154
0.01176;0.01294
0.01194;0.01350
0.01211;0.01312
0.01229;0.01420
0.01246;0.01530
0.01264;0.01443
0.01281;0.01525
0.01299;0.01848
0.01316;0.01712
0.01334;0.01639
0.01352;0.01682
0.01369;0.01646
0.01387;0.01731
0.01404;0.01864
0.01422;0.01898
0.01439;0.01878
0.01457;0.01945
0.01474;0.01621
0.01492;0.01603
0.01510;0.01647
0.01527;0.01668
0.01545;0.01630
0.01562;0.02003
0.01580;0.02136
0.01597;0.02232
0.01615;0.02299
0.01632;0.02419
0.01650;0.01968
0.01668;0.01953
0.01685;0.01932
0.01703;0.02004
0.01720;0.02048
0.01738;0.02242
0.01755;0.02300
0.01773;0.02312
0.01790;0.02344
0.01808;0.02531
0.01826;0.03021
0.01843;0.03141
0.01861;0.03176
0.01878;0.03311
0.01896;0.03142
0.01913;0.02882
0.01931;0.02974
0.01948;0.03030
0.01966;0.03047
0.01983;0.03435
0.02001;0.03361
0.02019;0.03331
0.02036;0.03392
0.02054;0.03385
0.02071;0.03157
0.02089;0.03228
0.02106;0.03208
0.02124;0.03148
0.02141;0.03213
0.02159;0.03229
0.02177;0.03270
0.02194;0.03335
0.02212;0.03500
0.02229;0.03527
0.02247;0.03587
0.02264;0.03658
0.02282;0.03705
0.02299;0.03717
0.02317;0.03911
0.02335;0.04045
0.02352;0.04142
0.02370;0.04259
0.02387;0.04425
0.02405;0.04560
0.02422;0.04540
0.02440;0.04487
0.02457;0.04502
0.02475;0.04470
0.02493;0.04191
0.02510;0.04088
0.02528;0.04085
0.02545;0.04018
0.02563;0.03738
0.02580;0.03793
0.02598;0.03836
0.02615;0.03790
0.02633;0.03776
0.02650;0.04266
0.02668;0.04597
0.02686;0.04685
0.02703;0.04873
0.02721;0.04695
0.02738;0.04451
0.02756;0.04137
0.02773;0.04058
0.02791;0.03910
0.02808;0.04105
0.02826;0.04170
0.02844;0.04103
0.02861;0.04148
0.02879;0.04080
0.02896;0.04077
0.02914;0.03947
0.02931;0.03995
0.02949;0.04023
0.02966;0.04118
0.02984;0.04193
0.03002;0.04280
0.03019;0.04242
0.03037;0.04235
0.03054;0.04328
0.03072;0.04347
0.03089;0.04429
0.03107;0.04517
0.03124;0.04517
0.03142;0.04492
0.03160;0.04477
0.03177;0.04515
0.03195;0.04597
0.03212;0.04669
0.03230;0.04693
0.03247;0.04831
0.03265;0.04828
0.03282;0.04833
0.03300;0.04769
0.03318;0.04618
0.03335;0.04712
0.03353;0.04789
0.03370;0.04658
0.03388;0.05118
0.03405;0.05546
0.03423;0.05404
0.03440;0.05414
0.03458;0.05567
0.03475;0.05311
0.03493;0.05122
0.03511;0.05209
0.03528;0.05186
0.03546;0.05305
0.03563;0.05248
0.03581;0.05264
0.03598;0.05272
0.03616;0.05366
0.03633;0.05302
0.03651;0.05401
0.03669;0.05356
0.03686;0.05361
0.03704;0.05369
0.03721;0.05411
0.03739;0.05508
0.03756;0.05674
0.03774;0.05799
0.03791;0.05869
0.03809;0.05963
0.03827;0.05968
0.03844;0.06049
0.03862;0.06029
0.03879;0.06145
0.03897;0.06209
0.03914;0.06583
0.03932;0.06568
0.03949;0.06653
0.03967;0.06523
0.03985;0.06539
0.04002;0.06265
0.04020;0.06192
0.04037;0.06093
0.04055;0.06042
0.04072;0.05990
0.04090;0.05700
0.04107;0.06128
0.04125;0.05976
0.04142;0.06011
0.04160;0.05959
0.04178;0.06056
0.04195;0.05609
0.04213;0.05781
0.04230;0.05798
0.04248;0.05839
0.04265;0.06218
0.04283;0.06260
0.04300;0.06238
0.04318;0.06316
0.04336;0.06227
0.04353;0.05900
0.04371;0.05918
0.04388;0.05950
0.04406;0.05848
0.04423;0.05893
0.04441;0.05921
0.04458;0.05901
0.04476;0.05906
0.04494;0.05975
0.04511;0.06084
0.04529;0.06043
0.04546;0.06451
0.04564;0.06482
0.04581;0.06463
0.04599;0.06459
0.04616;0.06532
0.04634;0.06289
0.04652;0.06184
0.04669;0.06187
0.04687;0.06194
0.04704;0.06226
0.04722;0.06253
0.04739;0.06413
0.04757;0.06490
0.04774;0.06495
0.04792;0.06035
0.04809;0.06046
0.04827;0.05887
0.04845;0.06298
0.04862;0.06357
0.04880;0.06691
0.04897;0.06626
0.04915;0.06844
0.04932;0.06587
0.04950;0.06677
0.04967;0.06873
0.04985;0.06910
0.05003;0.06902
0.05020;0.06790
0.05038;0.06653
0.05055;0.06618
0.05073;0.06640
0.05090;0.06278
0.05108;0.06373
0.05125;0.06427
0.05143;0.06434
0.05161;0.06443
0.05178;0.06858
0.05196;0.06863
0.05213;0.06856
0.05231;0.06923
0.05248;0.07055
0.05266;0.07157
0.05283;0.07254
0.05301;0.07301
0.05319;0.07358
0.05336;0.07326
0.05354;0.07253
0.05371;0.07271
0.05389;0.07351
0.05406;0.07185
0.05424;0.07005
0.05441;0.06878
0.05459;0.06741
0.05477;0.06685
0.05494;0.06861
0.05512;0.06978
0.05529;0.06948
0.05547;0.06905
0.05564;0.06945
0.05582;0.06995
0.05599;0.06948
0.05617;0.07080
0.05634;0.07006
0.05652;0.06854
0.05670;0.06766
0.05687;0.06771
0.05705;0.06759
0.05722;0.06882
0.05740;0.06967
0.05757;0.06954
0.05775;0.06990
0.05792;0.07347
0.05810;0.06890
0.05828;0.06898
0.05845;0.06865
0.05863;0.06834
0.05880;0.06453
0.05898;0.06909
0.05915;0.07006
0.05933;0.07035
0.05950;0.07010
0.05968;0.07062
0.05986;0.06797
0.06003;0.06695
0.06021;0.06729
0.06038;0.06749
0.06056;0.06750
0.06073;0.07330
0.06091;0.07386
0.06108;0.07329
0.06126;0.07412
0.06144;0.07453
0.06161;0.07146
0.06179;0.07126
0.06196;0.07177
0.06214;0.07266
0.06231;0.07281
0.06249;0.07323
0.06266;0.07354
0.06284;0.07455
0.06301;0.07400
0.06319;0.07287
0.06337;0.07383
0.06354;0.07405
0.06372;0.07306
0.06389;0.07382
0.06407;0.07554
0.06424;0.07417
0.06442;0.07427
0.06459;0.07448
0.06477;0.07424
0.06495;0.07423
0.06512;0.07530
0.06530;0.07578
0.06547;0.07620
0.06565;0.07587
0.06582;0.07586
0.06600;0.07590
0.06617;0.07632
0.06635;0.07643
0.06653;0.07652
0.06670;0.07633
0.06688;0.07707
0.06705;0.07799
0.06723;0.07974
0.06740;0.08065
0.06758;0.08195
0.06775;0.08200
0.06793;0.07683
0.06811;0.07574
0.06828;0.07651
0.06846;0.07715
0.06863;0.07657
0.06881;0.08127
0.06898;0.08501
0.06916;0.08354
0.06933;0.08206
0.06951;0.08226
0.06969;0.08187
0.06986;0.07761
0.07004;0.07687
0.07021;0.07772
0.07039;0.07732
0.07056;0.07826
0.07074;0.07916
0.07091;0.07891
0.07109;0.07883
0.07126;0.07866
0.07144;0.07851
0.07162;0.07784
0.07179;0.07944
0.07197;0.07879
0.07214;0.07904
0.07232;0.07799
0.07249;0.07437
0.07267;0.07350
0.07284;0.07269
0.07302;0.07254
0.07320;0.06959
0.07337;0.07405
0.07355;0.07230
0.07372;0.07376
0.07390;0.07377
0.07407;0.07698
0.07425;0.07592
0.07442;0.07779
0.07460;0.07708
0.07478;0.07809
0.07495;0.07397
0.07513;0.07444
0.07530;0.07488
0.07548;0.07553
0.07565;0.07544
0.07583;0.07814
0.07600;0.07848
0.07618;0.07732
0.07636;0.07940
0.07653;0.08002
0.07671;0.08657
0.07688;0.08863
0.07706;0.09050
0.07723;0.08954
0.07741;0.09079
0.07758;0.08652
0.07776;0.08521
0.07793;0.08556
0.07811;0.08416
0.07829;0.08147
0.07846;0.08062
0.07864;0.08000
0.07881;0.07983
0.07899;0.07972
0.07916;0.08075
0.07934;0.08136
0.07951;0.08195
0.07969;0.08206
