Tempo (s);Tensao (V)
0.00000;0.00649
0.00018;0.00684
0.00035;0.00902
0.00053;0.00824
0.00070;0.00845
0.00088;0.00887
0.00105;0.00916
0.00123;0.00621
0.00140;0.00642
0.00158;0.00652
0.00176;0.00497
0.00193;0.00433
0.00211;0.00650
0.00228;0.00755
0.00246;0.00741
0.00263;0.00875
0.00281;0.00840
0.00298;0.00743
0.00316;0.00715
0.00334;0.00698
0.00351;0.00710
0.00369;0.00798
0.00386;0.00845
0.00404;0.00695
0.00421;0.00596
0.00439;0.00618
0.00456;0.00572
0.00474;0.00590
0.00491;0.00755
0.00509;0.00901
0.00527;0.00921
0.00544;0.01076
0.00562;0.00983
0.00579;0.00938
0.00597;0.01081
0.00614;0.01177
0.00632;0.01196
0.00649;0.01380
0.00667;0.01427
0.00685;0.01399
0.00702;0.01412
0.00720;0.01432
0.00737;0.01514
0.00755;0.01601
0.00772;0.01670
0.00790;0.01727
0.00807;0.01840
0.00825;0.01886
0.00843;0.01872
0.00860;0.01965
0.00878;0.02120
0.00895;0.02073
0.00913;0.02045
0.00930;0.02092
0.00948;0.02151
0.00965;0.02035
0.00983;0.02006
0.01001;0.01989
0.01018;0.01953
0.01036;0.01802
0.01053;0.01824
0.01071;0.02323
0.01088;0.02426
0.01106;0.02641
0.01123;0.02751
0.01141;0.02841
0.01158;0.02426
0.01176;0.02460
0.01194;0.02475
0.01211;0.02554
0.01229;0.02629
0.01246;0.02695
0.01264;0.02691
0.01281;0.02719
0.01299;0.02772
0.01316;0.02782
0.01334;0.02807
0.01352;0.02904
0.01369;0.02979
0.01387;0.02978
0.01404;0.02990
0.01422;0.03103
0.01439;0.03134
0.01457;0.03142
0.01474;0.03338
0.01492;0.03401
0.01510;0.03478
0.01527;0.03407
0.01545;0.03374
0.01562;0.03241
0.01580;0.03167
0.01597;0.03117
0.01615;0.02968
0.01632;0.03082
0.01650;0.03196
0.01668;0.03296
0.01685;0.03465
0.01703;0.03737
0.01720;0.03712
0.01738;0.03674
0.01755;0.03585
0.01773;0.03314
0.01790;0.03202
0.01808;0.03112
0.01826;0.03103
0.01843;0.03057
0.01861;0.03122
0.01878;0.03393
0.01896;0.03517
0.01913;0.03474
0.01931;0.03487
0.01948;0.03915
0.01966;0.03787
0.01983;0.03804
0.02001;0.03968
0.02019;0.04091
0.02036;0.03792
0.02054;0.03891
0.02071;0.03931
0.02089;0.03989
0.02106;0.04088
0.02124;0.04143
0.02141;0.04235
0.02159;0.04239
0.02177;0.04214
0.02194;0.04347
0.02212;0.04392
0.02229;0.04387
0.02247;0.04345
0.02264;0.04348
0.02282;0.04401
0.02299;0.04556
0.02317;0.04544
0.02335;0.04693
0.02352;0.04765
0.02370;0.04749
0.02387;0.04753
0.02405;0.04779
0.02422;0.05032
0.02440;0.05179
0.02457;0.04914
0.02475;0.04870
0.02493;0.04922
0.02510;0.04757
0.02528;0.04915
0.02545;0.05176
0.02563;0.05395
0.02580;0.05297
0.02598;0.05310
0.02615;0.05020
0.02633;0.05085
0.02650;0.04801
0.02668;0.04906
0.02686;0.04934
0.02703;0.04970
0.02721;0.05042
0.02738;0.05144
0.02756;0.05173
0.02773;0.05153
0.02791;0.05275
0.02808;0.05242
0.02826;0.05360
0.02844;0.05406
0.02861;0.05416
0.02879;0.05303
0.02896;0.05280
0.02914;0.05257
0.02931;0.05024
0.02949;0.05031
0.02966;0.05463
0.02984;0.05485
0.03002;0.05477
0.03019;0.06026
0.03037;0.06038
0.03054;0.05712
0.03072;0.05392
0.03089;0.05615
0.03107;0.05348
0.03124;0.05357
0.03142;0.05317
0.03160;0.05887
0.03177;0.05664
0.03195;0.05656
0.03212;0.05703
0.03230;0.05667
0.03247;0.05464
0.03265;0.05390
0.03282;0.05231
0.03300;0.04681
0.03318;0.04672
0.03335;0.04680
0.03353;0.04703
0.03370;0.04827
0.03388;0.05356
0.03405;0.05443
0.03423;0.05442
0.03440;0.05520
0.03458;0.05588
0.03475;0.05781
0.03493;0.05783
0.03511;0.05827
0.03528;0.05890
0.03546;0.05953
0.03563;0.05833
0.03581;0.05913
0.03598;0.05916
0.03616;0.05877
0.03633;0.05930
0.03651;0.06001
0.03669;0.05761
0.03686;0.05817
0.03704;0.05854
0.03721;0.05826
0.03739;0.05847
0.03756;0.06156
0.03774;0.06150
0.03791;0.06018
0.03809;0.06092
0.03827;0.06092
