Tempo (s);Tensao (V)
0.00000;0.00073
0.00018;0.00077
0.00035;0.00079
0.00053;0.00083
0.00070;0.00087
0.00088;0.00105
0.00105;0.00117
0.00123;0.00105
0.00140;0.00117
0.00158;0.00148
0.00176;0.00226
0.00193;0.00230
0.00211;0.00236
0.00228;0.00273
0.00246;0.00277
0.00263;0.00244
0.00281;0.00259
0.00298;0.00298
0.00316;0.00283
0.00334;0.00278
0.00351;0.00255
0.00369;0.00264
0.00386;0.00278
0.00404;0.00272
0.00421;0.00283
0.00439;0.00264
0.00456;0.00226
0.00474;0.00242
0.00491;0.00234
0.00509;0.00226
0.00527;0.00373
0.00544;0.00466
0.00562;0.00495
0.00579;0.00588
0.00597;0.00696
0.00614;0.00612
0.00632;0.00607
0.00649;0.00678
0.00667;0.00683
0.00685;0.00661
0.00702;0.00729
0.00720;0.00740
0.00737;0.00851
0.00755;0.00907
0.00772;0.00846
0.00790;0.00857
0.00807;0.00915
0.00825;0.00923
0.00843;0.00857
0.00860;0.01047
0.00878;0.01087
0.00895;0.01110
0.00913;0.00994
0.00930;0.01179
0.00948;0.01093
0.00965;0.01192
0.00983;0.01349
0.01001;0.01346
0.01018;0.01354
0.01036;0.01446
0.01053;0.01396
0.01071;0.01338
0.01088;0.01725
0.01106;0.01987
0.01123;0.02021
0.01141;0.02145
0.01158;0.02216
0.01176;0.02056
0.01194;0.01978
0.01211;0.02047
0.01229;0.01883
0.01246;0.01900
0.01264;0.01893
0.01281;0.01868
0.01299;0.01932
0.01316;0.02161
0.01334;0.02255
0.01352;0.02270
0.01369;0.02242
0.01387;0.02233
0.01404;0.02235
0.01422;0.02453
0.01439;0.02428
0.01457;0.02531
0.01474;0.02653
0.01492;0.02728
0.01510;0.02539
0.01527;0.02634
0.01545;0.02638
0.01562;0.02694
0.01580;0.02750
0.01597;0.02659
0.01615;0.02764
0.01632;0.02903
0.01650;0.02825
0.01668;0.02896
0.01685;0.03025
0.01703;0.03153
0.01720;0.03042
0.01738;0.03074
0.01755;0.03462
0.01773;0.03637
0.01790;0.03728
0.01808;0.03824
0.01826;0.03926
0.01843;0.03641
0.01861;0.03601
0.01878;0.03714
0.01896;0.03767
0.01913;0.03779
0.01931;0.03783
0.01948;0.03808
0.01966;0.03534
0.01983;0.03535
0.02001;0.03484
0.02019;0.03560
0.02036;0.03717
0.02054;0.03735
0.02071;0.03681
0.02089;0.03832
0.02106;0.03747
0.02124;0.03608
0.02141;0.03686
0.02159;0.03702
0.02177;0.03640
0.02194;0.03676
0.02212;0.03701
0.02229;0.03719
0.02247;0.03699
0.02264;0.03808
0.02282;0.03803
0.02299;0.03866
0.02317;0.03992
0.02335;0.04049
0.02352;0.04025
0.02370;0.03773
0.02387;0.03574
0.02405;0.03395
0.02422;0.03500
0.02440;0.03570
0.02457;0.03836
0.02475;0.04066
0.02493;0.04158
0.02510;0.04129
0.02528;0.04223
0.02545;0.03997
0.02563;0.03983
0.02580;0.03968
0.02598;0.03999
0.02615;0.03889
0.02633;0.04199
0.02650;0.04199
0.02668;0.04233
0.02686;0.04263
0.02703;0.04263
0.02721;0.04066
0.02738;0.04014
0.02756;0.04198
0.02773;0.04178
0.02791;0.04277
0.02808;0.04563
0.02826;0.04743
0.02844;0.04612
0.02861;0.04831
0.02879;0.04797
0.02896;0.04647
0.02914;0.04652
0.02931;0.04754
0.02949;0.04403
0.02966;0.04482
0.02984;0.04607
0.03002;0.04713
0.03019;0.04735
0.03037;0.05016
0.03054;0.05081
0.03072;0.05235
0.03089;0.05307
0.03107;0.05270
0.03124;0.05456
0.03142;0.05399
0.03160;0.05363
0.03177;0.05217
0.03195;0.05134
0.03212;0.04923
0.03230;0.04740
0.03247;0.04649
0.03265;0.04627
0.03282;0.04813
0.03300;0.04389
0.03318;0.04399
0.03335;0.04460
0.03353;0.04646
0.03370;0.04550
0.03388;0.05272
0.03405;0.05424
0.03423;0.05496
0.03440;0.05488
0.03458;0.05538
0.03475;0.05460
0.03493;0.05493
0.03511;0.05498
0.03528;0.05416
0.03546;0.05478
