Tempo (s);Tensao (V)
0.00000;0.00000
0.00018;0.00024
0.00035;0.00024
0.00053;0.00055
0.00070;0.00055
0.00088;0.00085
0.00105;0.00089
0.00123;0.00093
0.00140;0.00135
0.00158;0.00163
0.00176;0.00165
0.00193;0.00363
0.00211;0.00395
0.00228;0.00325
0.00246;0.00333
0.00263;0.00309
0.00281;0.00140
0.00298;0.00156
0.00316;0.00192
0.00334;0.00196
0.00351;0.00254
0.00369;0.00407
0.00386;0.00467
0.00404;0.00453
0.00421;0.00473
0.00439;0.00486
0.00456;0.00365
0.00474;0.00286
0.00491;0.00350
0.00509;0.00362
0.00527;0.00449
0.00544;0.00466
0.00562;0.00560
0.00579;0.00591
0.00597;0.00719
0.00614;0.00668
0.00632;0.00692
0.00649;0.00758
0.00667;0.00817
0.00685;0.00833
0.00702;0.00929
0.00720;0.01065
0.00737;0.01125
0.00755;0.01215
0.00772;0.01323
0.00790;0.01460
0.00807;0.01523
0.00825;0.01592
0.00843;0.01660
0.00860;0.01648
0.00878;0.01565
0.00895;0.01579
0.00913;0.01611
0.00930;0.01594
0.00948;0.01514
0.00965;0.01477
0.00983;0.01333
0.01001;0.01335
0.01018;0.01710
0.01036;0.01858
0.01053;0.02055
0.01071;0.02321
0.01088;0.02384
0.01106;0.02080
0.01123;0.02099
0.01141;0.02090
0.01158;0.02224
0.01176;0.02261
0.01194;0.02169
0.01211;0.02265
0.01229;0.02355
0.01246;0.02270
0.01264;0.02356
0.01281;0.02430
0.01299;0.02441
0.01316;0.02593
0.01334;0.02624
0.01352;0.02640
0.01369;0.02822
0.01387;0.02854
0.01404;0.02599
0.01422;0.02687
0.01439;0.02776
0.01457;0.02985
0.01474;0.02930
0.01492;0.03312
0.01510;0.03317
0.01527;0.03244
0.01545;0.03258
0.01562;0.03532
0.01580;0.03364
0.01597;0.03253
0.01615;0.03248
0.01632;0.03113
0.01650;0.02996
0.01668;0.02954
0.01685;0.03024
0.01703;0.03064
0.01720;0.03032
0.01738;0.03021
0.01755;0.03100
0.01773;0.03124
0.01790;0.03201
0.01808;0.03194
0.01826;0.03294
0.01843;0.03305
0.01861;0.03328
0.01878;0.03356
0.01896;0.03359
0.01913;0.03267
0.01931;0.03250
0.01948;0.03189
0.01966;0.03165
0.01983;0.03282
0.02001;0.03285
0.02019;0.03362
0.02036;0.03387
